Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
COIMBRES19DEL02,23.0,4.6,11.022298,76.998349,11.152298,77.128349,20-03-2022,22:50,22:55,Fog,Low,0,Buffet,motorcycle,0.0,No,Urban,21
INDORES12DEL03,38.0,4.8,22.74806,75.8934,22.80806,75.9534,17-03-2022,19:30,19:45,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,18
VADRES03DEL02,31.0,3.8,22.32,73.17,22.4,73.25,08-03-2022,19:25,19:40,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,33
PUNERES16DEL01,32.0,4.9,18.536718,73.830327,18.606718,73.900327,02-04-2022,23:35,23:50,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,20
JAPRES06DEL03,27.0,4.0,26.911927,75.797282,26.941927,75.827282,28-03-2022,23:10,23:15,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,17
MYSRES15DEL02,38.0,4.7,12.352058,76.60665,12.372058,76.62665,09-03-2022,10:50,0.458333333,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,28
HYDRES11DEL03,20.0,4.6,17.430448,78.418213,17.460448,78.448213,17-03-2022,18:55,0.791666667,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,18
MUMRES04DEL03,34.0,4.7,19.254567,72.848923,19.344567,72.938923,06-03-2022,20:40,20:55,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,30
COIMBRES12DEL02,32.0,5.0,11.000762,76.981876,11.020762,77.001876,21-03-2022,08:20,08:30,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,25
VADRES01DEL02,39.0,4.9,22.307898,73.167788,22.437898,73.297788,20-03-2022,22:35,22:45,Sunny,Low,1,Snack,scooter,0.0,No,Urban,15
MYSRES09DEL02,25.0,4.9,12.323194,76.630583,12.343194,76.650583,11-03-2022,09:35,09:45,Windy,Low,1,Drinks,scooter,1.0,No,Urban,12
CHENRES20DEL01,35.0,4.5,12.975996,80.221898,13.045996,80.291898,04-04-2022,17:15,17:25,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29
RANCHIRES18DEL01,20.0,4.1,23.351489,85.324253,23.361489,85.334253,30-03-2022,11:35,11:40,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,31
AGRRES17DEL02,35.0,5.0,27.157772,78.04725,27.237772,78.12725,14-02-2022,17:15,17:25,Windy,Medium,2,Meal,scooter,0.0,No,Metropolitian,22
RANCHIRES03DEL02,34.0,5.0,0.0,0.0,0.13,0.13,14-03-2022,20:40,20:45,Fog,Jam,1,Buffet,scooter,1.0,No,Semi-Urban,49
LUDHRES05DEL01,34.0,5.0,30.905562,75.832841,30.945562,75.872841,15-02-2022,16:30,16:35,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34
RANCHIRES07DEL03,25.0,4.8,23.359407,85.325055,23.389407,85.355055,13-03-2022,0.791666667,19:05,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Urban,14
BANGRES17DEL03,38.0,4.9,12.972532,77.608179,13.002532,77.638179,30-03-2022,0.916666667,22:10,Sunny,Jam,1,Drinks,scooter,0.0,No,Urban,16
AURGRES15DEL03,36.0,5.0,19.878028,75.317475,19.908028,75.347475,11-02-2022,18:35,18:45,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22
VADRES06DEL02,30.0,4.1,22.31279,73.170283,22.44279,73.300283,06-04-2022,20:40,20:50,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,40
MYSRES13DEL01,21.0,4.7,12.310972,76.659264,12.350972,76.699264,07-03-2022,15:55,16:05,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25
SURRES04DEL02,32.0,4.6,21.173493,72.801953,21.193493,72.821953,19-03-2022,08:55,09:05,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,24
VADRES010DEL03,36.0,4.4,22.310329,73.169083,22.340329,73.199083,19-03-2022,19:20,19:25,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Semi-Urban,48
SURRES15DEL03,36.0,4.9,21.160522,72.771477,21.250522,72.861477,20-03-2022,19:10,19:25,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,35
HYDRES04DEL01,38.0,4.6,17.411028,78.329645,17.451028,78.369645,07-03-2022,14:50,0.625,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,37
PUNERES04DEL03,30.0,4.5,18.51421,73.838429,18.57421,73.898429,13-03-2022,17:55,0.75,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,17
AGRRES01DEL03,28.0,4.6,27.161661,78.011544,27.251661,78.101544,12-02-2022,20:15,20:25,Windy,Jam,1,Snack,scooter,0.0,No,Urban,15
HYDRES13DEL03,31.0,4.5,17.431477,78.40035,17.521477,78.49035,04-04-2022,19:45,19:50,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,47
COIMBRES13DEL02,28.0,5.0,11.003669,76.976494,11.133669,77.106494,02-03-2022,22:45,22:50,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,17
CHENRES09DEL03,21.0,4.9,13.044694,80.26147,13.134694,80.35147,18-03-2022,19:35,19:50,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Urban,47
SURRES20DEL03,20.0,4.6,21.15276,72.778059,21.18276,72.808059,15-03-2022,23:45,23:55,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,17
COIMBRES03DEL02,29.0,4.7,11.025083,77.015393,11.075083,77.065393,03-04-2022,0.916666667,22:10,Windy,Jam,1,Snack,motorcycle,1.0,No,Urban,12
CHENRES17DEL01,28.0,4.8,13.045479,80.23311,13.085479,80.27311,17-03-2022,0.583333333,14:10,Stormy,High,2,Buffet,scooter,1.0,No,Metropolitian,16
MUMRES14DEL01,25.0,4.9,19.1813,72.836191,19.2913,72.946191,31-03-2022,20:35,20:40,Fog,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,42
AURGRES01DEL03,26.0,4.9,19.876219,75.346017,19.936219,75.406017,17-02-2022,20:50,20:55,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32
COIMBRES08DEL03,29.0,4.8,11.001852,76.976268,11.091852,77.066268,29-03-2022,18:55,19:05,Fog,Medium,1,Buffet,motorcycle,0.0,Yes,Metropolitian,39
AGRRES17DEL01,35.0,4.9,27.157772,78.04725,27.227772,78.11725,16-02-2022,17:20,17:35,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,40
ALHRES010DEL03,38.0,4.3,0.0,0.0,0.03,0.03,13-02-2022,21:15,21:25,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31
COIMBRES17DEL03,22.0,4.7,11.026117,76.944652,11.086117,77.004652,03-04-2022,23:20,23:25,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,14
JAPRES09DEL02,39.0,4.2,26.911378,75.789034,26.991378,75.869034,20-03-2022,22:20,22:30,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,42
MUMRES15DEL01,35.0,4.3,19.176269,72.836721,19.186269,72.846721,05-03-2022,11:20,11:25,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,32
HYDRES010DEL01,21.0,4.9,17.428294,78.404423,17.438294,78.414423,03-04-2022,10:20,10:30,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19
DEHRES12DEL03,23.0,4.8,0.0,0.0,0.03,0.03,11-02-2022,17:25,17:40,Cloudy,Medium,1,Snack,scooter,0.0,No,Urban,12
INDORES14DEL01,24.0,4.8,22.761593,75.886362,22.871593,75.996362,06-03-2022,23:40,23:50,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,21
VADRES13DEL02,39.0,3.5,22.310237,73.158921,22.390237,73.238921,18-03-2022,0.75,18:05,Sandstorms,Medium,2,Snack,motorcycle,2.0,No,Metropolitian,34
AGRRES19DEL02,35.0,5.0,0.0,0.0,0.05,0.05,11-02-2022,19:25,19:30,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,30
DEHRES07DEL03,36.0,4.5,30.362686,78.06889,30.392686,78.09889,15-02-2022,20:20,20:25,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27
COIMBRES12DEL01,28.0,4.6,11.000762,76.981876,11.010762,76.991876,01-04-2022,0.5,12:15,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Metropolitian,12
AGRRES16DEL02,27.0,4.6,0.0,0.0,0.05,0.05,13-02-2022,19:20,19:30,Stormy,Jam,1,Meal,motorcycle,1.0,No,Urban,23
RANCHIRES04DEL02,35.0,3.6,23.359033,85.325347,23.439033,85.405347,16-03-2022,19:30,19:40,Sandstorms,Jam,2,Snack,scooter,2.0,No,Metropolitian,39
GOARES05DEL03,35.0,4.7,0.0,0.0,0.06,0.06,13-02-2022,20:10,20:15,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,29
JAPRES18DEL02,39.0,4.8,26.913987,75.752891,26.933987,75.772891,24-03-2022,0.458333333,11:05,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27
RANCHIRES12DEL03,37.0,4.8,0.0,0.0,0.06,0.06,19-03-2022,21:40,21:55,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,15
INDORES12DEL03,30.0,4.3,22.74806,75.8934,22.83806,75.9834,12-03-2022,18:35,18:40,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,33
MUMRES13DEL03,28.0,4.4,19.178321,72.834715,19.268321,72.924715,20-03-2022,20:30,20:35,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,33
SURRES16DEL01,29.0,4.9,21.160437,72.774209,21.200437,72.814209,15-03-2022,12:10,12:25,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,27
JAPRES20DEL02,25.0,4.6,26.956431,75.776649,27.036431,75.856649,04-04-2022,0.75,18:10,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,23
VADRES010DEL01,28.0,4.9,22.310329,73.169083,22.350329,73.209083,15-03-2022,12:35,12:40,Cloudy,High,2,Buffet,scooter,1.0,No,Metropolitian,31
MUMRES13DEL02,33.0,4.9,19.178321,72.834715,19.308321,72.964715,02-03-2022,23:55,24:05:00,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,27
INDORES03DEL02,23.0,4.9,22.751857,75.866699,22.831857,75.946699,04-03-2022,17:45,17:50,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Urban,29
SURRES02DEL02,35.0,4.9,21.186608,72.794136,21.236608,72.844136,19-03-2022,17:10,17:15,Sandstorms,Medium,2,Meal,electric_scooter,0.0,No,Urban,29
MYSRES12DEL01,35.0,3.7,12.284747,76.625861,12.354747,76.695861,08-03-2022,19:15,19:20,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,36
KOLRES18DEL01,29.0,4.7,22.569367,88.433187,22.609367,88.473187,17-02-2022,16:25,16:40,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,29
BANGRES04DEL01,31.0,3.5,12.98041,77.640489,13.09041,77.750489,06-03-2022,19:20,19:25,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,44
PUNERES16DEL01,35.0,4.5,18.536718,73.830327,18.606718,73.900327,10-03-2022,22:20,22:30,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21
MUMRES16DEL01,38.0,5.0,19.120083,72.907385,19.130083,72.917385,03-03-2022,11:30,11:35,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,33
INDORES20DEL01,25.0,4.9,22.732225,75.874765,22.842225,75.984765,27-03-2022,20:30,20:40,Windy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,17
BHPRES17DEL03,22.0,4.7,23.218998,77.373573,23.278998,77.433573,13-02-2022,20:15,20:25,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25
CHENRES07DEL01,38.0,4.3,13.081878,80.248519,13.151878,80.318519,02-03-2022,17:20,17:35,Fog,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,43
PUNERES05DEL02,36.0,4.6,18.543626,73.905101,18.593626,73.955101,03-04-2022,22:45,0.958333333,Fog,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,15
HYDRES01DEL01,35.0,4.7,17.410371,78.437225,17.450371,78.477225,21-03-2022,14:10,14:25,Cloudy,High,2,Snack,scooter,0.0,No,Metropolitian,25
VADRES01DEL02,26.0,4.5,22.307898,73.167788,22.387898,73.247788,06-04-2022,17:20,17:25,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,20
KOLRES05DEL03,39.0,4.3,22.527893,88.368628,22.617893,88.458628,16-02-2022,17:30,17:45,Windy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,37
MYSRES18DEL01,34.0,4.8,12.337928,76.617889,12.377928,76.657889,03-03-2022,12:45,0.541666667,Cloudy,High,0,Snack,motorcycle,0.0,No,Metropolitian,33
INDORES09DEL01,39.0,4.6,22.725835,75.887648,22.765835,75.927648,30-03-2022,12:50,0.541666667,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,37
MYSRES13DEL02,25.0,2.9,12.310972,76.659264,12.440972,76.789264,12-03-2022,23:15,23:30,Sunny,Low,2,Snack,electric_scooter,1.0,No,Urban,31
MYSRES17DEL02,23.0,4.1,12.326356,76.619103,12.406356,76.699103,18-03-2022,18:45,0.791666667,Fog,Medium,1,Meal,scooter,0.0,No,Metropolitian,31
VADRES03DEL02,27.0,4.6,22.32,73.17,22.4,73.25,25-03-2022,21:55,22:05,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,17
KOCRES06DEL03,26.0,4.6,9.982834,76.283268,10.042834,76.343268,11-02-2022,20:50,0.875,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Urban,21
VADRES08DEL02,38.0,4.7,0.0,0.0,0.05,0.05,03-04-2022,19:20,19:30,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,31
CHENRES03DEL01,38.0,4.2,13.091809,80.219104,13.131809,80.259104,07-03-2022,15:50,0.666666667,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31
BANGRES14DEL01,39.0,5.0,12.949934,77.699386,12.989934,77.739386,09-03-2022,16:30,16:35,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,23
COIMBRES16DEL02,38.0,4.9,11.010375,76.95295,11.060375,77.00295,01-04-2022,21:10,21:20,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,28
MUMRES20DEL03,26.0,3.5,19.103249,72.846749,19.193249,72.936749,08-03-2022,23:25,23:40,Sunny,Low,2,Snack,scooter,1.0,Yes,Metropolitian,43
CHENRES20DEL01,22.0,4.9,12.975996,80.221898,12.985996,80.231898,13-03-2022,10:30,10:40,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,15
INDORES03DEL02,20.0,4.9,22.751857,75.866699,22.801857,75.916699,28-03-2022,22:45,22:55,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17
JAPRES05DEL02,36.0,3.7,26.905287,75.794592,26.985287,75.874592,08-03-2022,20:30,20:40,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,40
RANCHIRES20DEL02,34.0,5.0,23.39925,85.390464,23.52925,85.520464,16-03-2022,23:50,1,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,29
PUNERES010DEL03,32.0,4.8,18.539299,73.897902,18.599299,73.957902,30-03-2022,18:15,18:25,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,21
COIMBRES03DEL03,30.0,4.7,11.025083,77.015393,11.085083,77.075393,01-04-2022,23:20,23:35,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,18
BHPRES13DEL01,32.0,4.4,23.230791,77.43702,23.270791,77.47702,13-02-2022,14:15,14:20,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,36
MYSRES07DEL01,37.0,4.7,12.325461,76.632278,12.395461,76.702278,25-03-2022,18:10,18:25,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,24
BANGRES20DEL03,26.0,4.6,12.972161,77.596014,13.032161,77.656014,26-03-2022,17:50,18:05,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23
INDORES17DEL01,28.0,4.8,22.761226,75.887522,22.771226,75.897522,13-03-2022,0.458333333,11:15,Fog,Low,1,Snack,motorcycle,0.0,No,Urban,11
PUNERES03DEL03,24.0,4.5,18.554382,73.798206,18.614382,73.858206,13-03-2022,18:40,18:55,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,21
SURRES14DEL02,23.0,4.0,21.157729,72.768726,21.237729,72.848726,06-04-2022,20:20,20:35,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39
AURGRES05DEL03,34.0,4.3,19.875522,75.367127,19.965522,75.457127,14-02-2022,20:30,20:40,Fog,Jam,2,Buffet,scooter,0.0,Yes,Metropolitian,47
CHENRES03DEL02,24.0,4.8,13.091809,80.219104,13.171809,80.299104,10-03-2022,18:40,18:45,Sandstorms,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,15
VADRES16DEL03,29.0,4.8,0.0,0.0,0.06,0.06,09-03-2022,18:30,18:40,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,28
RANCHIRES16DEL03,21.0,4.1,23.371292,85.327872,23.461292,85.417872,29-03-2022,18:20,18:35,Fog,Medium,2,Drinks,scooter,2.0,No,Metropolitian,32
INDORES14DEL02,27.0,4.0,22.761593,75.886362,22.811593,75.936362,05-04-2022,19:55,20:10,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,34
VADRES13DEL01,25.0,4.2,22.310237,73.158921,22.350237,73.198921,01-03-2022,13:35,13:40,Sunny,High,0,Drinks,motorcycle,3.0,No,Semi-Urban,54
HYDRES11DEL01,27.0,4.5,17.430448,78.418213,17.540448,78.528213,04-03-2022,19:45,0.833333333,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36
INDORES16DEL01,25.0,4.7,22.744648,75.894377,22.854648,76.004377,18-03-2022,20:20,20:25,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,19
LUDHRES03DEL03,37.0,4.8,30.88722,75.804893,31.02722,75.944893,14-02-2022,18:15,18:30,Cloudy,Medium,0,Snack,motorcycle,1.0,Yes,Metropolitian,43
INDORES18DEL01,24.0,4.9,22.753839,75.897429,22.863838,76.007429,08-03-2022,17:40,17:55,Stormy,Medium,2,Meal,scooter,0.0,No,Metropolitian,24
INDORES18DEL02,32.0,4.6,22.753839,75.897429,22.803839,75.947429,09-03-2022,20:35,20:40,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,30
MUMRES03DEL03,25.0,4.6,19.22384,72.841347,19.31384,72.931347,14-03-2022,0.875,21:10,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Urban,22
INDORES17DEL02,32.0,4.6,22.761226,75.887522,22.811226,75.937522,05-04-2022,22:55,0.958333333,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,29
MUMRES06DEL02,39.0,4.5,19.055831,72.833984,19.075831,72.853984,03-04-2022,0.375,09:10,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,26
DEHRES13DEL01,23.0,4.5,30.366322,78.070453,30.376322,78.080453,13-02-2022,11:55,12:05,Fog,High,0,Snack,motorcycle,0.0,No,Metropolitian,29
HYDRES01DEL02,29.0,4.9,17.410371,78.437225,17.430371,78.457225,19-03-2022,09:15,09:20,Sunny,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,21
KOLRES01DEL02,20.0,4.9,22.514688,88.393294,22.534688,88.413294,13-02-2022,08:35,08:45,Windy,Low,1,Buffet,scooter,0.0,No,Urban,10
SURRES15DEL03,26.0,4.0,21.160522,72.771477,21.190522,72.801477,03-04-2022,0.875,21:10,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,32
AGRRES14DEL01,25.0,4.6,27.16185,78.040165,27.23185,78.110165,16-02-2022,23:45,23:55,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23
MYSRES06DEL01,26.0,5.0,12.323994,76.626167,12.433994,76.736167,25-03-2022,21:35,21:40,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,40
BANGRES01DEL03,22.0,4.2,12.933284,77.615428,12.963284,77.645428,07-03-2022,23:40,23:45,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,21
BANGRES16DEL02,30.0,5.0,13.029198,77.570997,13.159198,77.700997,04-03-2022,19:15,19:20,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,37
HYDRES01DEL03,33.0,4.6,17.410371,78.437225,17.500371,78.527225,29-03-2022,20:10,20:15,Sandstorms,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,47
CHENRES18DEL03,22.0,4.7,12.981615,80.231598,13.041615,80.291598,03-04-2022,21:40,21:50,Windy,Jam,0,Meal,motorcycle,0.0,No,Urban,23
BANGRES15DEL02,38.0,4.7,12.975377,77.696664,13.025377,77.746664,24-03-2022,18:55,19:05,Fog,Medium,2,Meal,motorcycle,1.0,No,Urban,17
MUMRES19DEL03,38.0,4.8,19.131141,72.813074,19.221141,72.903074,12-03-2022,22:10,22:15,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,36
HYDRES06DEL02,25.0,5.0,17.455894,78.375467,17.475894,78.395467,01-04-2022,11:45,11:55,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,25
COIMBRES06DEL03,30.0,4.1,11.021278,76.995017,11.051278,77.025017,17-03-2022,18:40,18:45,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,32
AGRRES03DEL03,32.0,4.8,27.160832,78.011608,27.190832,78.041608,15-02-2022,20:10,20:20,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28
VADRES12DEL02,22.0,4.3,0.0,0.0,0.02,0.02,30-03-2022,08:45,08:50,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20
RANCHIRES010DEL02,36.0,5.0,23.354422,85.3329,23.404422,85.3829,03-04-2022,20:35,20:40,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,26
LUDHRES04DEL03,39.0,4.2,30.914057,75.83982,31.054057,75.97982,12-02-2022,0.958333333,23:10,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,40
PUNERES08DEL02,24.0,4.6,18.53408,73.89852,18.58408,73.94852,28-03-2022,21:55,22:05,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,24
CHENRES05DEL01,22.0,4.8,13.058616,80.264151,13.128616,80.334151,31-03-2022,20:45,0.875,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,19
JAPRES09DEL01,35.0,4.9,26.911378,75.789034,26.981378,75.859034,02-03-2022,23:30,23:35,Fog,Low,2,Buffet,scooter,1.0,No,Urban,28
KOLRES13DEL01,26.0,4.5,22.553227,88.353273,22.663227,88.463273,14-02-2022,20:25,20:35,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,23
CHENRES09DEL01,21.0,4.4,13.044694,80.26147,13.154694,80.37147,08-03-2022,21:15,21:20,Fog,Jam,1,Snack,motorcycle,1.0,Yes,Metropolitian,40
GOARES11DEL03,30.0,5.0,15.544419,73.755736,15.574419,73.785736,13-02-2022,18:15,18:30,Sandstorms,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,28
DEHRES19DEL02,39.0,4.1,30.372202,78.077151,30.392202,78.097151,13-02-2022,11:20,11:25,Stormy,High,1,Buffet,motorcycle,1.0,No,Urban,34
INDORES18DEL01,30.0,4.5,22.753839,75.897429,22.793838,75.937429,26-03-2022,16:20,16:30,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,19
DEHRES19DEL01,38.0,4.6,30.372202,78.077151,30.382202,78.087151,11-02-2022,09:50,09:55,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,22
DEHRES12DEL01,33.0,4.4,0.0,0.0,0.11,0.11,18-02-2022,21:15,21:25,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,38
BANGRES02DEL02,24.0,4.7,12.970221,77.645396,13.020221,77.695396,13-03-2022,21:25,21:40,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,23
PUNERES04DEL03,31.0,4.5,18.51421,73.838429,18.57421,73.898429,03-03-2022,23:55,24:10:00,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,23
JAPRES04DEL01,23.0,4.9,26.902328,75.794257,27.012328,75.904257,27-03-2022,19:15,19:30,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,18
CHENRES15DEL01,38.0,4.3,13.026286,80.275235,13.096286,80.345235,10-03-2022,22:20,22:35,Fog,Low,0,Snack,motorcycle,1.0,Yes,Metropolitian,40
MUMRES02DEL02,35.0,4.8,19.221315,72.862381,19.271315,72.912381,07-03-2022,19:40,19:55,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,28
JAPRES18DEL01,28.0,4.8,26.913987,75.752891,26.983987,75.822891,31-03-2022,0.833333333,20:10,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,16
CHENRES20DEL03,27.0,5.0,12.975996,80.221898,13.035996,80.281898,07-03-2022,22:20,22:30,Stormy,Low,2,Drinks,scooter,0.0,No,Urban,13
RANCHIRES04DEL01,37.0,4.2,23.359033,85.325347,23.399033,85.365347,05-03-2022,16:15,16:25,Stormy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,34
COIMBRES08DEL02,24.0,4.9,11.001852,76.976268,11.081852,77.056268,06-03-2022,23:50,24:05:00,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22
PUNERES19DEL02,37.0,4.1,18.563934,73.915367,18.613934,73.965367,15-03-2022,20:40,20:50,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,42
PUNERES08DEL03,28.0,4.7,18.53408,73.89852,18.62408,73.98852,18-03-2022,20:40,20:50,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,30
SURRES05DEL03,31.0,3.8,21.175104,72.804342,21.265104,72.894342,04-04-2022,22:20,22:25,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,31
PUNERES18DEL01,22.0,4.4,18.593481,73.785901,18.633481,73.825901,05-04-2022,14:30,14:45,Sunny,High,0,Meal,motorcycle,2.0,No,Metropolitian,52
RANCHIRES13DEL02,37.0,4.7,23.374989,85.335486,23.394989,85.355486,19-03-2022,10:25,10:30,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,16
VADRES06DEL02,32.0,4.5,22.31279,73.170283,22.36279,73.220283,15-03-2022,17:25,17:40,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,25
HYDRES11DEL03,22.0,4.9,17.430448,78.418213,17.520448,78.508213,20-03-2022,20:50,0.875,Stormy,Jam,1,Meal,scooter,1.0,No,Urban,16
CHENRES01DEL02,36.0,4.9,13.005801,80.250744,13.025801,80.270744,19-03-2022,10:40,10:45,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,22
